appid,num_ok,w_mean,h_mean,bright_mean,cont_mean,sharp_mean,edge_mean,hue_mean,sat_mean,col_mean,ent_mean
3036010,4,1919.5,1079.5,89.63054566386607,56.98047872168139,989.7616800828646,0.0711714190476976,87.86624454586288,123.7165813332903,64.42843627929688,7.30763852596283
3047750,4,1920.0,1080.0,80.2957731722608,48.94325125331801,499.1023842101611,0.0451374421296296,43.095811873070986,101.3145376398534,32.77456569671631,7.25290846824646
3058360,4,1920.0,1080.0,89.44148148148147,65.38074905393836,455.9299662188802,0.0541701630015432,24.19919463734568,150.55607831790124,49.338396072387695,7.434136152267456
3064030,4,1919.0,1080.0,154.4150672852373,39.9850404419389,307.3038172539028,0.0418229980892826,72.42158000887808,130.14978564742438,71.6865463256836,5.714907050132752
3069120,4,1920.0,1079.25,172.4508347118218,56.17238214381659,505.7818025513235,0.048852495653018,42.33611719447234,56.56947493332035,39.53892803192139,7.235748529434204
3097300,4,1920.0,1080.0,56.15518518518519,54.21138551824995,243.0979941784477,0.0214870273919753,24.00256100501543,112.18348042052472,48.92528295516968,5.147102475166321
3115220,4,1920.0,1080.0,93.63579583815586,55.42928887011995,400.8375427694856,0.0828041811342592,22.592697241512344,160.34997214988425,62.04270553588867,7.647176504135132
3124550,4,1920.0,1080.0,116.07318588445216,59.30535688422569,1233.3698089043637,0.0774756462191358,32.94172634548611,90.49486207561728,57.11210918426514,7.634172320365906
3136330,4,1600.0,900.0,107.19449987340856,41.01204448029433,263.6928054973797,0.0541259765625,26.29502483603395,119.82734444323884,57.48246955871582,6.542911171913147
3140120,4,1920.0,1080.0,177.5480655623071,48.872641975885145,279.35873838385544,0.0267124807098765,112.01681459780092,54.48717616705247,37.982165813446045,3.535724848508835
3151380,4,1920.0,1080.0,131.91516408661266,48.665928469857896,1014.8903017895434,0.0581351273148148,27.8031330777392,122.2101112798997,55.46418952941895,7.353502988815308
3177890,4,1920.0,1080.0,108.89789351851852,56.43522939320359,765.2822992331693,0.0674916811342592,35.00179639274691,76.72425588348766,48.7911548614502,7.006457448005676
3180150,4,1920.0,1080.0,125.23621829185956,70.02628208619095,1602.023871281127,0.0832570167824074,72.38545609085648,71.06249638310184,49.46180820465088,7.746051549911499
3204020,4,1920.0,1080.0,90.7323445939429,67.23232709958602,699.0856748730591,0.0414246961805555,40.60778392650463,78.4296012972608,34.5186562538147,6.947510004043579
3208560,4,1920.0,1079.25,38.36348594383112,36.8818908604808,1015.4448118092675,0.0683358492370489,111.9248661847862,166.7208418871453,36.72550058364868,5.317106306552887
3213850,4,1920.0,1080.0,131.97349320023147,63.6346252891227,709.4240060697192,0.0389297598379629,43.0415599681713,64.97383692611884,38.66836357116699,7.173233151435852
3218530,4,1920.0,1080.0,81.78854564525463,53.23228793104442,1179.3696073910994,0.0579437934027777,27.067499638310185,122.02233446662808,40.78363513946533,7.252233505249023
3265070,4,1920.0,1080.0,118.30653983410494,41.093279264098186,943.4827438797098,0.0962134693287037,64.73441514756945,95.07936053240742,51.91943168640137,7.284266948699951
3266090,4,1920.0,1079.0,96.4941280747992,69.34121814107866,676.8010446417788,0.0281071400988569,45.937207725131294,83.9395858675085,54.888370513916016,5.931537389755249
3327470,4,1920.0,1080.0,90.80447048611111,62.293250335576026,449.6510795131417,0.0275647424768518,76.13357675057871,52.682608386381176,32.657795906066895,6.935532450675964
3355800,4,1920.0,1080.0,105.9021487991898,59.03892189364375,1243.907786136975,0.0696015383873456,72.80330873842593,116.41698989679784,58.51301193237305,7.189338564872742
3362960,4,1920.0,1080.0,156.9112754388503,48.09130592091813,245.5449487652164,0.0350444878472222,62.22675684799383,97.27572591145832,60.0552978515625,7.166773796081543
3363270,4,1920.0,1080.0,112.5264237316744,58.5432042465028,1119.2600299011335,0.0472102864583333,77.5601749373071,159.85375880111883,82.46358108520508,6.796903729438782
3370870,4,1920.0,1080.0,101.18436631944444,58.83001671583902,562.9352108928213,0.0314119164737654,86.29306761188272,198.19891963252317,109.03328895568848,7.193686604499817
3399960,4,1920.0,1080.0,160.6826724054784,42.89636245552165,963.066697548464,0.030913990162037,84.94664098668981,105.31169053819444,61.91923522949219,5.341692328453064
3404470,4,1920.0,1080.0,151.844686173804,55.04852920203501,750.5483978302581,0.0606415171682098,63.27405008198303,85.15427722318674,59.57470512390137,6.536278963088989
3422270,4,1920.0,1080.0,83.94284975405093,37.297433565698114,407.1353385248169,0.0200215808256172,35.41095257040895,139.70749083719136,51.16021728515625,6.417751669883728
3483740,4,1920.0,1080.0,89.54631980613425,51.59650015325816,580.6936753267191,0.0387297453703703,72.71439863040123,99.26520628375772,44.29183101654053,6.713312268257141
3496000,4,1920.0,1079.25,151.65073353666625,45.52231431424008,737.3400913901238,0.0585431571147481,70.01558862352455,121.85297731826076,80.07620239257812,7.403125762939453
3511030,4,1920.0,1080.0,182.72319866415896,66.77056454655389,1792.765282913599,0.0541019241898148,40.54566514756944,51.61464891975309,51.82172203063965,5.740394353866577
3521410,4,1920.0,1080.0,164.11407238618824,59.95781990265377,997.5484245134592,0.0680536265432098,33.422483482831794,128.39633270640434,75.3226089477539,6.288988351821899
3558400,4,1920.0,1080.0,70.3566808931327,48.28898490594902,94.0987557488581,0.0124030671296296,107.80055881076387,145.52038061824845,50.892045974731445,6.613235950469971
3606830,4,1920.0,1080.0,209.48516107253087,72.79170390144907,1488.0571311740073,0.0490254870756172,0.3560044126157408,0.0877923659336419,0.3025955781340599,4.740122437477112
3609750,4,1920.0,1080.0,210.22323652102625,48.64825242572388,1098.1014200786285,0.0568702980324074,65.7718337673611,39.71903489101081,33.934492111206055,4.888237535953522
3613270,4,1920.0,1080.0,75.22670319733797,52.38704711589127,450.2685739587258,0.0473520688657407,62.37509078414352,77.82646785783179,51.49514102935791,7.1242676973342896
3618390,4,1916.5,1080.0,84.51948023212718,59.826130353617486,2039.428080186541,0.0472567859284115,54.65521387532204,108.51220435823704,55.248854637146,4.958855986595154
3651310,4,1920.0,1080.0,178.88891613618827,32.73790908244105,805.8326695786769,0.067724609375,32.474380907600306,82.45602442611883,43.7972583770752,4.403426349163055
3659410,4,1920.0,1080.0,127.1078923128858,46.81150916208325,1667.647418883732,0.0983690200617284,71.9400301408179,186.0307982494213,126.7600212097168,7.053596258163452
3694480,4,1920.0,1080.0,160.67256124614198,42.534083588642495,829.3950871347815,0.0294502314814814,57.97304699556327,28.669905478395066,32.83701753616333,5.478596568107605
3769130,4,1920.0,1080.0,53.58649739583333,44.92773089594246,1398.2906701444992,0.0608293547453703,74.28240596064815,127.43681616512345,61.77171039581299,6.680299639701843
3981100,4,1920.0,1080.0,114.52205680941358,33.22810314762287,704.1642076923767,0.0855120322145061,31.05119442033179,154.13135235821758,80.19888877868652,6.962936520576477
4015530,4,1920.0,1080.0,105.4554306520062,53.24506740013277,181.3074326805387,0.0260686728395061,43.728257137345686,130.9304412615741,52.18336486816406,4.896063327789307
4030290,4,1920.0,1080.0,128.70819685570987,59.51778181501926,1173.9851325882605,0.0739619502314814,64.85223210841049,113.85969039351852,77.07943153381348,7.562627911567688
4067130,4,1920.0,1080.0,53.542461902006174,46.871677595650304,213.54978153158183,0.0072399450231481,104.3763811728395,179.50738208912037,33.68799018859863,6.914648652076721
