appid,num_ok,w_mean,w_med,w_min,w_max,h_mean,h_med,h_min,h_max,bright_mean,bright_med,bright_min,bright_max,cont_mean,cont_med,cont_min,cont_max,sharp_mean,sharp_med,sharp_min,sharp_max,edge_mean,edge_med,edge_min,edge_max,hue_mean,hue_med,hue_min,hue_max,sat_mean,sat_med,sat_min,sat_max,col_mean,col_med,col_min,col_max,ent_mean,ent_med,ent_min,ent_max
1778840,4,1920.0,1920.0,1920.0,1920.0,1071.25,1080.0,1045.0,1080.0,77.79617361364927,76.89721354166667,44.58391995614035,112.80634741512345,51.39936972728435,50.09595223105629,37.886022468859025,67.51955197816581,526.6003476431555,421.98346280815093,73.15889252202936,1189.2755724342906,0.05645364809461575,0.05117046169849075,0.006752989969135803,0.11672067901234567,59.17620602209504,50.25122636959877,34.03082187001595,102.17154947916667,96.18182982511517,74.8967111066347,48.134103009259256,186.7997940779321,37.14316511154175,28.899466514587402,20.925880432128906,69.84784698486328,7.1440218687057495,7.021104574203491,6.727031230926514,7.806847095489502
1779030,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,135.94862099729937,137.76125,125.39899064429012,142.8729933449074,54.74147345074886,53.99724228970109,52.12200295215041,58.84940627144286,1430.3814967948558,1384.2469611534475,1092.5673876298677,1860.4646772426606,0.08095003858024691,0.08590856481481482,0.05373890817901235,0.09824411651234567,44.631539351851856,44.46768422067901,36.81786120756173,52.772927758487654,54.156127146026236,56.12197506751543,30.346307388117285,74.03425106095679,42.70355987548828,40.5323543548584,38.84537887573242,50.904151916503906,6.402670502662659,6.584773778915405,5.539088249206543,6.902046203613281
1793330,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,57.45230782214506,59.891897665895065,33.01424961419753,77.0111863425926,40.328798312824155,36.95703566120394,30.41002954699948,56.991092381889246,212.55054225865047,226.93144963796738,96.89310763881353,299.44616211985357,0.027152416087962962,0.020874565972222224,0.01545138888888889,0.05140914351851852,90.9062572337963,86.06427059220678,72.22268856095678,119.27379918981481,136.43272894965276,139.09250434027777,101.94367814429012,165.60222897376542,60.37471008300781,56.74822425842285,37.09933853149414,90.9030532836914,6.706064462661743,6.7362635135650635,6.398716926574707,6.953013896942139
1917850,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,50.430657793209875,46.10403332368827,36.76393614969136,72.75062837577161,44.140140685599334,43.4863686141954,32.20812344834478,57.37970206566177,903.4267475506545,639.1112618143725,515.4687808110594,1820.0156857628133,0.05369851948302468,0.05279899691358024,0.03528018904320988,0.0739158950617284,68.61957826967593,67.27878930362654,26.96555893132716,112.95517554012346,145.03319914641202,147.14925805362654,108.13599247685185,177.6982880015432,36.65846395492554,31.621112823486328,23.235586166381836,60.156044006347656,6.775938391685486,6.637355804443359,6.435297966003418,7.393743991851807
1940200,4,1842.0,1920.0,1608.0,1920.0,1034.75,1080.0,899.0,1080.0,121.5662266678514,130.89833827011637,77.98273003472222,146.4855000964506,56.184710239069815,58.028955501063756,42.77923509218612,65.90169486196562,338.3219913009766,253.79916242158646,85.13112895366575,760.5585114070678,0.0349698965842752,0.023445290853735586,0.012239101080246914,0.08074990354938272,80.67906742936506,77.64430818048938,40.78278549382716,126.64486786265432,138.57557104823718,142.17335829053303,98.4481819058642,171.5073857060185,70.22122287750244,67.99722099304199,51.40668487548828,93.4837646484375,7.290347099304199,7.333303451538086,7.122377395629883,7.372404098510742
1957760,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,159.83701027199075,160.04645519868828,147.487326871142,171.76780381944445,43.73969297261243,43.432290620539874,35.774978330369535,52.31921231900046,389.2114166713368,387.5154460281425,301.0937143113032,480.72106031775917,0.051737557870370376,0.051980131172839505,0.04217833719135802,0.060811631944444444,51.04499529803241,48.73322337962963,39.75612750771605,66.95740692515432,70.48390745563272,72.95388985339505,37.78489390432099,98.24295621141975,41.83931541442871,43.481163024902344,24.023117065429688,56.37181854248047,7.28569483757019,7.273751735687256,7.163910865783691,7.431365013122559
2016460,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,100.99270604263118,102.10028091242285,82.3455893132716,117.42467303240741,43.85150683065669,45.4310454172134,35.468708014957635,49.07522847324233,463.0997427243223,412.98498546791575,315.26724598972487,711.1617539717329,0.06270170235339506,0.06787278163580246,0.033332368827160494,0.08172887731481482,33.9541546103395,32.48519917052469,24.698879726080246,46.14734037422839,102.85867030767747,102.7764699074074,79.51735243055556,126.3643889853395,47.36363506317139,48.60081100463867,38.46751022338867,53.78540802001953,7.257143139839172,7.296299934387207,7.0630645751953125,7.372908115386963
2094910,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,115.52888852719907,104.24589723186727,87.23735387731482,166.3864057677469,48.809727785994,48.80359929764677,29.287118220957858,68.3445943277246,560.48998015811,591.6260036001335,332.9883022688519,725.7196111633217,0.02743127893518519,0.026615065586419753,0.021684027777777778,0.03481095679012346,72.38957911361882,69.0386328125,64.37619212962963,87.10485869984568,59.474212842399695,64.50198013117284,21.79903983410494,87.09385127314815,32.95843982696533,33.38766574859619,20.208528518676758,44.84989929199219,6.898590326309204,7.268204212188721,5.449026107788086,7.608926773071289
2096030,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,126.93839397665894,127.77627387152778,106.18969907407407,146.01132908950618,59.04078659037609,60.683501121673785,48.59684486081806,66.19929925733871,281.50914919737306,190.64695435196523,72.24137936991252,672.5013087156492,0.04850911458333334,0.044415027006172836,0.02130931712962963,0.08389708719135802,87.79638442804784,93.66122251157407,61.41115692515432,102.45193576388888,59.71994140625,61.122157118055554,41.13730709876543,75.49814429012346,26.757489681243896,29.66695785522461,10.112768173217773,37.583274841308594,7.55263364315033,7.519098520278931,7.397795677185059,7.774541854858398
2185030,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,117.87379955150462,114.0244548128858,99.51930410879629,143.92698447145062,56.991702609886936,56.243180623588295,45.138534749015854,70.34191444335532,1617.4753426048667,1577.8524826381229,1278.7271408787774,2035.469264264443,0.08515251253858025,0.07929349922839506,0.06430989583333334,0.11771315586419753,38.566962528935186,38.6102946566358,25.7626384066358,51.28462239583333,93.30547007619599,94.64674117476852,75.6462282986111,108.2821696566358,36.435842514038086,37.6151065826416,30.091449737548828,40.42170715332031,6.73315954208374,6.637961149215698,6.17573881149292,7.4809770584106445
2194730,4,1920.0,1920.0,1920.0,1920.0,1078.5,1078.5,1077.0,1080.0,104.86717406575889,125.04054856288579,29.862126179975238,139.52547295728877,54.65708391232834,56.53185444591743,39.090284161232226,66.47434259624627,399.31416520098975,382.71856951275936,293.01837969894706,538.8011420794933,0.053976838284285907,0.05421107895194986,0.025052228412256267,0.08243296682098765,50.44230843067054,39.83317002484074,26.687560281635804,95.4153333913649,67.50290094709669,76.21689224289867,16.780231481481483,100.79758782110801,38.29986095428467,40.56309127807617,13.799755096435547,58.27350616455078,7.065311908721924,7.5312418937683105,5.4890522956848145,7.70971155166626
2212670,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,125.77512261284723,131.0334476273148,106.79754388503086,134.2360513117284,32.92891895580691,32.844305494707655,30.3142833993246,35.71278143448772,250.32652049148913,259.49723538698527,197.95383004255046,284.3577811494355,0.027505787037037037,0.02747974537037037,0.024817708333333334,0.030245949074074074,67.83097149884259,67.7455596547068,14.046006462191357,121.78676022376543,78.53804675443673,80.06853370949074,36.5118822337963,117.50323736496914,35.54756307601929,33.65708541870117,28.690717697143555,46.18536376953125,6.873249292373657,6.912565231323242,6.603574752807617,7.064291954040527
2226430,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,67.48347583912037,68.05601755401234,60.359313753858025,73.46255449459876,38.41770010407102,38.510721454026125,34.33907762051754,42.31027988771426,1120.1103799400419,1130.024618029074,792.6194182842156,1427.7728654178038,0.08782178337191357,0.09682002314814814,0.052578125,0.10506896219135803,50.608004557291665,51.524706066743825,38.632236207561725,60.750369888117284,133.07165822723766,130.1185792824074,125.9256958912037,146.1237784529321,45.07938575744629,44.97992706298828,43.755462646484375,46.60222625732422,6.669296503067017,6.613442420959473,6.542125701904297,6.908175468444824
2240080,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,127.33048948688273,123.89934365354938,115.51945987654321,146.00381076388888,45.05341152591587,45.33348852342393,42.74817491167318,46.798494145142435,274.73370300534674,275.79013469444124,251.6001673324045,295.7543753001,0.054803602430555556,0.053600501543209875,0.04697916666666667,0.06503423996913581,85.28198278356481,81.80044102044752,75.15682725694444,102.37022183641976,98.28403850790895,98.02802035108024,97.08576581790123,99.99434751157408,48.358397483825684,47.92409324645996,44.82508087158203,52.76032257080078,6.763998746871948,6.735202312469482,6.570076942443848,7.0155134201049805
2286780,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,168.53085865162035,168.3544229841821,140.42743634259259,196.98715229552468,58.076328109339144,63.197780650012774,42.50084347340827,63.40890766392276,1536.3569536341242,1535.3188500582876,1057.071472789866,2017.7186416300565,0.0783984375,0.07363667052469136,0.06189332561728395,0.10442708333333334,67.18373312114198,65.82360701195988,55.398057966820986,81.68966049382716,58.97888225790895,59.923962673611115,44.49396412037037,71.5736395640432,40.497840881347656,40.36091613769531,35.35862731933594,45.91090393066406,7.268274664878845,7.313837051391602,6.767272472381592,7.678152084350586
2342690,4,1759.25,1918.5,1280.0,1920.0,990.0,1080.0,720.0,1080.0,140.06652423309495,143.10378375771603,112.82477973090278,161.23374968604494,42.317507458681085,42.51664732054177,28.174826547206155,56.06190864643464,803.6955446344078,567.6552135958456,290.9696058356427,1788.5021455102979,0.04771778674851535,0.0446460262345679,0.028290249038814507,0.07328884548611111,39.8926468587532,39.861022643046525,26.944234182098764,52.90430796682099,73.339463744379,61.83888647762346,45.9330498077629,123.74703221450618,40.938865184783936,43.1495418548584,26.92521095275879,50.531166076660156,5.41823673248291,5.655082702636719,4.300385475158691,6.062396049499512
2368930,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,114.66014455536265,115.9057935474537,101.73839457947531,125.0905965470679,28.16882875085923,26.126280879579706,24.54158563015366,35.881167614123854,162.85525714217806,154.25223040903097,58.35529604936393,284.56127170128633,0.040873963155864196,0.03410276813271605,0.021282310956790125,0.07400800540123456,110.53866777584875,104.59829981674383,86.56555844907408,146.39251302083332,124.42971305941359,121.86379002700617,97.69351948302469,156.29775270061728,60.90898323059082,61.743404388427734,54.47239685058594,65.67672729492188,6.7211737632751465,6.593670845031738,6.536726951599121,7.160626411437988
2390230,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,175.0555841290509,173.88508270640432,158.5209833140432,193.93118778935184,56.27205879426384,54.9216239178503,53.45648920750093,61.78849813385384,744.3290261834787,653.0139949422083,345.14549000527137,1326.142624844227,0.06284758391203704,0.06440080054012345,0.021778067129629628,0.1008106674382716,24.34162688078704,23.4132527970679,17.494250096450617,33.04575183256173,82.8262050298997,80.84430434992285,72.71022280092592,96.90598861882717,53.3456916809082,54.975297927856445,43.30466079711914,60.12751007080078,6.398694634437561,6.69256329536438,5.081080913543701,7.128571033477783
2402630,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,82.34041449652779,89.2069933931327,51.527265625,99.42040557484567,30.5339497486745,30.93521393651512,24.159528555194534,36.105842566473235,220.88797643868043,238.62622966647353,74.47938005853136,331.82006636324326,0.025775583526234568,0.022294319058641973,0.015142264660493827,0.043371431327160495,18.305062813464502,16.680174575617283,13.370765335648148,26.48913676697531,184.85345968364197,184.75148003472222,173.40671826774692,196.50416039737655,49.606926918029785,45.41196250915527,39.95246124267578,67.65132141113281,6.740735769271851,6.762517213821411,6.330979347229004,7.106929302215576
2428800,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,199.99229636863424,201.6419586709105,182.64620852623457,214.0390596064815,47.42190263657982,45.714841120456725,33.42308648910589,64.83484181629993,394.17395598764756,396.46272303301987,137.7315912749921,646.0387866095583,0.03150318287037037,0.028793161651234567,0.021752025462962964,0.04667438271604938,67.06407033661266,66.98609905478395,62.26760175540124,72.01648148148148,68.37297574266975,68.71571711033951,60.48581983024691,75.57464891975309,58.16567134857178,58.288164138793945,55.337623596191406,60.74873352050781,5.834695100784302,5.714012622833252,5.3636064529418945,6.547148704528809
2487150,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,70.55843291859568,76.38452256944444,44.21647280092593,85.2482137345679,55.5493183364102,56.38879081579324,46.54949422783784,62.870197486216476,871.9210517393574,893.1544843073304,495.1745043245373,1206.200734018231,0.06198097511574073,0.0654222125771605,0.03015673225308642,0.08692274305555556,23.631100983796294,21.731636766975306,18.417009548611112,32.64412085262346,132.98532347125771,122.9770083429784,113.15886236496914,172.82841483410493,43.38620090484619,41.67125129699707,34.27244186401367,55.92985916137695,7.337221145629883,7.473475933074951,6.859407424926758,7.542525291442871
2654540,4,1920.0,1920.0,1920.0,1920.0,1040.0,1040.0,1040.0,1040.0,94.0248394931891,87.4930358573718,80.78200020032051,120.33128605769231,45.22457303532471,45.61850990969084,38.02339260988697,51.63787971203023,463.9332178944706,462.59208862436645,357.81260088140624,572.7360934477433,0.046642377804487184,0.04826973157051282,0.03594951923076923,0.054080528846153844,63.826380834334934,70.06190905448719,23.48942157451923,91.69228365384615,69.97683956830929,72.26231470352565,49.96510466746795,85.41762419871795,27.187071323394775,27.040669441223145,19.830001831054688,34.836944580078125,7.207624435424805,7.218723773956299,6.933113098144531,7.45993709564209
2658510,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,144.49308111496913,141.1824264564043,114.5559018132716,181.0515697337963,55.13066447351601,56.25532317030432,48.32567426132145,59.68633729213398,891.2594244139743,839.077091184246,422.73229762477496,1464.1512176626306,0.05958610628858024,0.059912229938271604,0.025464409722222223,0.09305555555555556,96.09735013985339,83.87396436149692,67.30284336419753,149.3386284722222,81.00138888888888,83.78195529513889,50.07144097222222,106.37020399305555,46.37714862823486,51.85261535644531,29.775882720947266,52.02748107910156,7.535605311393738,7.5050950050354,7.365199089050293,7.767032146453857
2665460,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,63.48904019579476,53.95722969714507,37.96498022762346,108.07672116126543,33.81914293921972,32.39386550592202,26.955408046776167,43.53343269825865,668.4032613135178,669.0770866931223,397.02420524367534,938.4346666241512,0.04808449074074074,0.045951967592592596,0.029928626543209876,0.0705054012345679,49.033163339120364,50.72651982060185,34.46984905478395,60.209764660493825,94.41746551890432,96.26566213348765,64.33526957947531,120.80326822916666,30.594347953796387,32.424644470214844,21.75748062133789,35.77062225341797,6.592441558837891,6.469349384307861,6.297861099243164,7.133206367492676
2678830,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,100.57423454378858,106.6002717496142,43.59852575231481,145.49786892361112,41.56764543022633,42.65434979161236,31.2569867721487,49.704895365531875,886.9148318329266,942.1644873258319,303.18042856546873,1360.1499241145734,0.06745177469135802,0.06811873070987653,0.01603395061728395,0.11753568672839507,37.01785288869599,24.839765142746913,23.563377700617284,74.82850356867284,75.18957947530863,79.59705656828703,37.83213638117284,103.73206838348766,31.975996494293213,27.295266151428223,20.839500427246094,52.47395324707031,6.260902047157288,6.452672004699707,5.144974708557129,6.993289470672607
2712380,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,45.926498119212965,45.18872588734568,36.962935956790126,56.36560474537037,47.240799839712366,46.8672682251739,41.90207134149029,53.32659156701138,1140.9875452958638,1306.3156094961096,608.1640919173357,1343.154870273901,0.06670838155864198,0.06930772569444443,0.049738136574074075,0.07847993827160493,55.169246117862656,57.78407407407407,34.647138310185184,70.46169801311729,118.83336986400462,122.1551188753858,94.71979841820988,136.30344328703703,42.23604774475098,37.88902473449707,34.42584991455078,58.740291595458984,6.26013708114624,6.2192347049713135,5.97195291519165,6.630125999450684
2714620,4,1920.0,1920.0,1920.0,1920.0,1077.0,1077.0,1074.0,1080.0,117.99330385392959,113.66174978662322,105.9077058116077,138.7420100308642,62.41590487953628,62.48383052822369,56.28371476833749,68.41224369336025,360.3210399944273,322.7691090887185,210.21451770520736,585.5314240950647,0.03644472450147424,0.03332048492568453,0.019033082561728396,0.0601048455927995,87.63515831506699,87.05887871173226,55.666075906635804,120.7567999301676,93.11558467192242,83.00158554038211,68.5049184992284,137.95424910769708,47.80971908569336,43.30376434326172,34.6646728515625,69.9666748046875,6.583234071731567,6.759374141693115,5.275080680847168,7.539107322692871
2718240,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,129.52587311921297,131.56560305748457,105.45896219135803,149.5133241705247,33.47997493405357,35.25082239300231,19.93361901035824,43.48463593985142,255.56582151773443,109.51061223673473,80.4553264508671,722.7867351466012,0.042659022955246914,0.02831476658950617,0.018040123456790125,0.09596643518518519,77.55744237075618,79.08702642746914,57.08373746141975,94.97197916666667,111.10981288580246,112.43575520833333,93.07921730324074,126.48852382330247,60.33677673339844,60.10475158691406,45.96296691894531,75.17463684082031,4.930373430252075,5.484642505645752,2.569451332092285,6.182757377624512
2744010,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,135.66770314911264,139.15936535493825,112.60873070987654,151.74335117669753,50.611488010851545,45.520690009510155,31.22425622532356,80.1803157990623,338.39874840896005,278.36202611400404,208.3289764198251,588.5419649880072,0.037856023341049386,0.03696903935185185,0.0350072337962963,0.042478780864197534,42.42813380111882,33.263202883873454,26.67692177854938,76.50920765817901,86.88811065297068,88.6381071566358,61.194025848765435,109.08220244984568,45.866902351379395,46.167863845825195,40.18687438964844,50.94500732421875,6.951117992401123,6.900827884674072,6.870296478271484,7.132519721984863
2760790,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,101.97344690393518,116.65159915123456,47.36358699845679,127.22700231481481,48.101877493685194,45.144076552104565,39.66199116668604,62.45736570384561,2160.1627393629087,1760.0136032058222,1269.0847433293447,3851.5390077106454,0.09516396604938271,0.1010426311728395,0.04525318287037037,0.13331741898148147,67.81598608699845,69.73918282214507,57.19656732253087,74.58901138117284,141.2848964361497,139.328708285108,125.78637249228395,160.69579668209877,76.0277271270752,82.78380584716797,37.230934143066406,101.31236267089844,6.22111439704895,6.051643371582031,5.690332889556885,7.0908379554748535
2788520,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,100.24825991030093,103.17459997106482,72.511434220679,122.13240547839506,46.61830021602184,53.18085739039243,20.57077199199292,59.540714091309525,195.4849443431831,162.42414144848806,122.52410445417634,334.5673900215799,0.01784010898919753,0.016036844135802468,0.00988329475308642,0.029403452932098766,65.83912290219908,64.3226668595679,31.295897472993826,103.41526041666667,102.33796802662039,101.08653983410494,95.81391396604938,111.36487847222222,38.96648406982422,38.92966270446777,29.931446075439453,48.075164794921875,6.973666071891785,7.1572675704956055,6.1128458976745605,7.467283248901367
2811530,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,134.5953833912037,131.82773967978395,122.091875,152.6341792052469,54.61476850681225,52.410488692432814,44.63787015011343,69.00022649226995,471.29926407157393,211.80329181651896,177.15676475573883,1284.433707897519,0.042928964120370366,0.03907600308641975,0.02976224922839506,0.06380160108024692,35.55525571469907,30.580972704475307,22.6992293595679,58.35984809027778,101.76638237847223,100.77419777199074,84.40608362268519,121.11105034722222,45.76828098297119,41.76446723937988,39.04084014892578,60.50334930419922,7.229068636894226,7.378309965133667,6.593271255493164,7.566383361816406
2816950,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,106.23785650559414,100.7433755304784,76.49007233796296,146.9746026234568,42.65735221140593,41.88089164623386,37.730856748025,49.136768805131005,255.21731388544382,230.921981734287,137.05084678148813,421.9744452917131,0.03568950135030864,0.03405550733024691,0.02715036651234568,0.04749662422839506,50.99106083622685,33.17880594135803,18.995757619598766,118.6108738425926,161.3829223331404,145.33413556134258,124.09908950617285,230.7643287037037,69.3540563583374,63.64578056335449,46.386016845703125,103.7386474609375,7.184565424919128,7.112812280654907,6.990815162658691,7.521821975708008
2817390,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,85.13613582658178,83.20712263695988,67.45623842592593,106.67405960648148,72.8818292106733,80.36685728637892,46.152801940024126,84.64080032991127,505.42571206497723,338.5169592628738,229.77242642548185,1114.8965033086795,0.05536807966820988,0.041124855324074075,0.02300588348765432,0.11621672453703703,70.11634500385803,69.67909601658951,28.052250192901234,113.05493778935185,63.470891565393515,66.25080608603395,49.93881558641975,71.44313850308642,35.961143493652344,31.898775100708008,25.989097595214844,54.057926177978516,6.709119081497192,6.957292318344116,5.704843521118164,7.217048168182373
